20050112	0.004396348	0.0000546	0.0000503	0.07959823
20050113	-0.009343434	0.0000222	0.0000225	-0.009534673
20050114	0.006117767	0.0000232	0.0000173	0.253944341
20050118	0.00979647	0.0000226	0.0000238	-0.052937104
20050119	-0.009868696	0.0000238	0.000022	0.075822448
20050120	-0.007095194	0.0000521	0.0000593	-0.137701536
20050121	-0.006550404	0.0000341	0.0000347	-0.016186176
20050124	-0.002997089	0.000046	0.0000457	0.006976067
20050125	0.003779095	0.0000239	0.0000263	-0.098605936
20050126	0.004534953	0.000022	0.0000192	0.127361466
20050127	0.000425894	0.0000208	0.0000196	0.055825291
20050128	-0.002894849	0.0000282	0.0000275	0.024691806
20050131	0.008112031	0.0000198	0.0000153	0.228424471
20050201	0.007284432	0.0000193	0.0000204	-0.060528157
20050202	0.003615876	0.0000235	0.0000155	0.340933167
20050203	-0.002513615	0.0000166	0.0000194	-0.165058189
20050204	0.010583788	0.0000196	0.0000169	0.138674087
20050207	-0.00058183	0.0000143	0.000015	-0.043004206
20050208	0.00083167	0.0000165	0.0000125	0.242492486
20050209	-0.008725278	0.000027	0.0000195	0.279466073
20050210	0.004526783	0.0000219	0.0000143	0.348967546
20050211	0.007427189	0.0000429	0.0000284	0.338883749
20050214	0.000497018	0.00000784	0.00000758	0.033052464
20050215	0.003394602	0.0000151	0.0000119	0.209204243
20050216	0	0.0000186	0.0000168	0.096817924
20050217	-0.00750887	0.0000263	0.000018	0.31814174
20050218	0.000581975	0.0000152	0.0000145	0.050514322
20050222	-0.014291649	0.0000323	0.0000283	0.122269335
20050223	0.0059007	0.0000276	0.0000296	-0.069967652
20050224	0.007709713	0.0000434	0.000039	0.099752924
20050225	0.009397089	0.0000241	0.0000165	0.315764236
20050228	-0.007002801	0.0000302	0.0000214	0.292031431
20050301	0.006388451	0.0000239	0.0000216	0.09697905
20050302	-0.0000824	0.0000406	0.0000374	0.079250657
20050303	0.000412235	0.0000323	0.0000263	0.186725184
20050304	0.00997198	0.0000264	0.0000233	0.116710032
20050307	0.001876785	0.0000159	0.0000149	0.059954959
20050308	-0.00464245	0.0000274	0.0000251	0.083842072
20050309	-0.009655511	0.0000368	0.0000368	0.000916526
20050310	0.001487235	0.000042	0.0000305	0.274562742
20050311	-0.006600116	0.0000454	0.0000429	0.053684729
20050314	0.005232124	0.0000264	0.0000249	0.056911119
20050315	-0.007187707	0.0000279	0.000026	0.066113506
20050316	-0.008238329	0.0000321	0.0000294	0.08299797
20050317	0.001929854	0.0000277	0.0000313	-0.127108796
20050318	-0.005192195	0.0000355	0.000029	0.184330821
20050321	-0.004461655	0.0000394	0.0000331	0.161304806
20050322	-0.009555217	0.0000586	0.0000556	0.049961407
20050323	-0.000597627	0.0000416	0.0000401	0.037734449
20050324	0.00068341	0.0000205	0.0000172	0.160871153
20050328	0.001878095	0.0000204	0.0000156	0.238550831
20050329	-0.008009543	0.0000438	0.000045	-0.025683588
20050330	0.014688198	0.0000297	0.000028	0.056506373
20050331	-0.00169305	0.0000291	0.0000267	0.084676878
20050401	-0.006020521	0.0000586	0.0000411	0.297881287
20050404	0.003156458	0.0000329	0.0000255	0.225108417
20050405	0.00408198	0.00003	0.0000264	0.122480349
20050406	0.002794952	0.0000263	0.0000261	0.009687348
20050407	0.00625	0.000025	0.0000191	0.237602418
20050408	-0.008729226	0.0000243	0.0000208	0.143703105
20050411	0.000762066	0.0000212	0.0000234	-0.099437333
20050412	0.004738134	0.0000425	0.0000474	-0.115293306
20050413	-0.011284211	0.0000326	0.0000318	0.024190569
20050414	-0.010305766	0.000059	0.0000584	0.010578818
20050415	-0.016523236	0.0000798	0.0000866	-0.085645026
20050418	0.00280014	0.0000629	0.0000615	0.021387085
20050419	0.006020942	0.000039	0.0000377	0.035382152
20050420	-0.012923931	0.0000639	0.0000692	-0.083091616
20050421	0.019332162	0.0000517	0.0000499	0.034512456
20050422	-0.006206897	0.0000802	0.0000659	0.178761377
20050425	0.008501041	0.0000356	0.0000343	0.035023562
20050426	-0.008945467	0.0000462	0.0000469	-0.014759981
20050427	0.003992362	0.000069	0.0000606	0.121332663
20050428	-0.011151452	0.0000603	0.0000574	0.04688192
20050429	0.01153947	0.0000925	0.0000851	0.079702434
20050502	0.005531069	0.0000296	0.0000255	0.137558103
20050503	-0.000687581	0.0000965	0.0000749	0.223795197
20050504	0.011782919	0.0000466	0.0000372	0.201322456
20050505	-0.002380143	0.0000771	0.0000666	0.136312206
20050506	-0.001363327	0.0000391	0.0000384	0.020254343
